feature,cover,gain,weight
consumption_per_log_sqm_roll_mean_48h,610.1152954101562,2.7833058834075928,4674.0
consumption_per_log_sqm_roll_mean_6h,1405.896240234375,21.88271713256836,3499.0
consumption_per_log_sqm_roll_mean_72h,700.0502319335938,3.248481273651123,4636.0
consumption_per_log_sqm_roll_median_12h,791.0731811523438,8.089794158935547,4399.0
consumption_per_log_sqm_roll_median_168h,625.3801879882812,13.166383743286133,3898.0
consumption_per_log_sqm_roll_median_24h,672.4293823242188,12.131924629211426,4190.0
consumption_per_log_sqm_roll_median_336h,508.7906188964844,24.356115341186523,3415.0
consumption_per_log_sqm_roll_median_3h,1727.6820068359375,3475.3583984375,2576.0
consumption_per_log_sqm_roll_median_48h,471.94610595703125,3.2738304138183594,3822.0
consumption_per_log_sqm_roll_median_6h,1622.318603515625,20.98094367980957,2652.0
consumption_per_log_sqm_roll_median_72h,437.76690673828125,4.368361473083496,4110.0
consumption_per_log_sqm_roll_min_12h,945.5863647460938,10.532565116882324,4869.0
consumption_per_log_sqm_roll_min_168h,600.1497192382812,20.480260848999023,3761.0
consumption_per_log_sqm_roll_min_24h,1184.525146484375,52.7258415222168,3856.0
consumption_per_log_sqm_roll_min_336h,737.5057373046875,47.22653579711914,2976.0
consumption_per_log_sqm_roll_min_3h,1603.19970703125,2562.028076171875,4622.0
consumption_per_log_sqm_roll_min_48h,936.32763671875,19.660598754882812,3110.0
consumption_per_log_sqm_roll_min_6h,1614.52685546875,200.83810424804688,3764.0
consumption_per_log_sqm_roll_min_72h,1382.97119140625,7.9379754066467285,2494.0
consumption_per_log_sqm_roll_std_12h,279.857421875,4.450063228607178,13691.0
consumption_per_log_sqm_roll_std_168h,213.23646545410156,3.7950847148895264,8741.0
consumption_per_log_sqm_roll_std_24h,250.57794189453125,4.404454231262207,9309.0
consumption_per_log_sqm_roll_std_336h,306.2024841308594,9.238194465637207,6697.0
consumption_per_log_sqm_roll_std_3h,370.9070129394531,102.96895599365234,25086.0
consumption_per_log_sqm_roll_std_48h,258.05377197265625,3.838528633117676,7846.0
consumption_per_log_sqm_roll_std_6h,342.8070983886719,6.357436180114746,16273.0
consumption_per_log_sqm_roll_std_72h,317.20477294921875,2.958556652069092,7677.0
consumption_per_sqm_lag_12h,347.2038879394531,5.451886177062988,6935.0
consumption_per_sqm_lag_167h,340.2969055175781,17.288623809814453,9148.0
consumption_per_sqm_lag_168h,466.47198486328125,5.90093994140625,6534.0
consumption_per_sqm_lag_169h,463.89642333984375,25.943370819091797,8391.0
consumption_per_sqm_lag_1h,1017.2902221679688,536.16650390625,9671.0
consumption_per_sqm_lag_23h,552.2142333984375,16.14849853515625,7216.0
consumption_per_sqm_lag_24h,420.023681640625,3.3469319343566895,5488.0
consumption_per_sqm_lag_25h,489.6451416015625,5.813690185546875,6397.0
consumption_per_sqm_lag_2h,686.7939453125,61.13784408569336,6426.0
consumption_per_sqm_lag_335h,328.7941589355469,19.313091278076172,8400.0
consumption_per_sqm_lag_336h,377.822021484375,2.963172435760498,6332.0
consumption_per_sqm_lag_337h,479.6910095214844,6.816633224487305,7631.0
consumption_per_sqm_lag_3h,1974.8226318359375,130.96115112304688,6726.0
consumption_per_sqm_lag_47h,595.1494750976562,2.654358148574829,6609.0
consumption_per_sqm_lag_48h,593.6779174804688,2.5598087310791016,5024.0
consumption_per_sqm_lag_49h,500.1133117675781,5.782524585723877,5983.0
consumption_per_sqm_lag_4h,1995.7025146484375,46.680519104003906,6388.0
consumption_per_sqm_lag_5h,508.123779296875,41.00896072387695,4985.0
consumption_per_sqm_lag_6h,623.5877685546875,18.69614028930664,5223.0
consumption_per_sqm_lag_71h,374.9453430175781,3.9543817043304443,6622.0
consumption_per_sqm_lag_72h,525.0533447265625,2.64290452003479,5306.0
consumption_per_sqm_lag_73h,518.3231811523438,3.423398494720459,5901.0
consumption_per_sqm_roll_max_12h,665.2385864257812,19.74219512939453,2842.0
consumption_per_sqm_roll_max_168h,661.5661010742188,3.096778392791748,3328.0
consumption_per_sqm_roll_max_24h,751.1669311523438,4.313897609710693,2846.0
consumption_per_sqm_roll_max_336h,580.6968994140625,2.892301082611084,2778.0
consumption_per_sqm_roll_max_3h,978.807861328125,65.74365234375,2368.0
consumption_per_sqm_roll_max_48h,747.4763793945312,4.449199199676514,2733.0
consumption_per_sqm_roll_max_6h,1132.0103759765625,26.990442276000977,2109.0
consumption_per_sqm_roll_max_72h,783.283935546875,2.2827162742614746,2536.0
consumption_per_sqm_roll_mean_12h,555.9947509765625,11.564003944396973,3984.0
consumption_per_sqm_roll_mean_168h,352.28570556640625,7.734219551086426,2604.0
consumption_per_sqm_roll_mean_24h,823.4612426757812,6.5733184814453125,2556.0
consumption_per_sqm_roll_mean_336h,498.672607421875,7.860496520996094,2358.0
consumption_per_sqm_roll_mean_3h,995.7302856445312,9.244592666625977,2128.0
consumption_per_sqm_roll_mean_48h,517.5202026367188,3.4123775959014893,2399.0
consumption_per_sqm_roll_mean_6h,969.3580322265625,34.5034065246582,2617.0
consumption_per_sqm_roll_mean_72h,421.2928466796875,3.4902377128601074,2619.0
consumption_per_sqm_roll_median_12h,641.0099487304688,37.82359313964844,3414.0
consumption_per_sqm_roll_median_168h,364.0735778808594,6.2635369300842285,2827.0
consumption_per_sqm_roll_median_24h,478.19403076171875,23.34287452697754,2345.0
consumption_per_sqm_roll_median_336h,483.9178771972656,6.5215744972229,2314.0
consumption_per_sqm_roll_median_3h,971.7817993164062,107.00482940673828,1627.0
consumption_per_sqm_roll_median_48h,371.88482666015625,6.352836608886719,2162.0
consumption_per_sqm_roll_median_6h,866.1101684570312,135.91665649414062,2297.0
consumption_per_sqm_roll_median_72h,357.0695495605469,3.6552419662475586,2329.0
consumption_per_sqm_roll_min_12h,632.4736938476562,34.92549133300781,2983.0
consumption_per_sqm_roll_min_168h,324.9235534667969,7.16059684753418,2315.0
consumption_per_sqm_roll_min_24h,654.16845703125,11.048955917358398,2671.0
consumption_per_sqm_roll_min_336h,401.2354736328125,9.667858123779297,2187.0
consumption_per_sqm_roll_min_3h,977.2694702148438,219.15411376953125,2928.0
consumption_per_sqm_roll_min_48h,382.95843505859375,5.776817798614502,2214.0
consumption_per_sqm_roll_min_6h,791.4945068359375,261.0893859863281,2833.0
consumption_per_sqm_roll_min_72h,345.0454406738281,7.103330612182617,1827.0
consumption_per_sqm_roll_std_12h,553.2972412109375,7.053136348724365,9379.0
consumption_per_sqm_roll_std_168h,398.1492919921875,3.3158421516418457,5117.0
consumption_per_sqm_roll_std_24h,572.8321533203125,8.198260307312012,6571.0
consumption_per_sqm_roll_std_336h,439.8325500488281,11.724844932556152,4419.0
consumption_per_sqm_roll_std_3h,546.8548583984375,105.30210876464844,13049.0
consumption_per_sqm_roll_std_48h,467.2841796875,3.643688201904297,5412.0
consumption_per_sqm_roll_std_6h,548.2838134765625,5.643787860870361,10592.0
consumption_per_sqm_roll_std_72h,559.5859375,3.6907100677490234,5308.0
dayofweek,630.4617309570312,52.06251907348633,2601.0
dayofweek_cos,249.60430908203125,4.135863780975342,1069.0
dayofweek_sin,437.55657958984375,8.882848739624023,2289.0
dayofyear,422.99554443359375,12.845735549926758,6500.0
dayofyear_cos,456.0882263183594,11.24428939819336,5168.0
dayofyear_sin,735.9669799804688,5.916146755218506,7024.0
hdd,1222.076904296875,15.020501136779785,13.0
hour,939.1245727539062,1057.5771484375,4021.0
hour_cos,622.4415283203125,67.40315246582031,1830.0
hour_sin,667.1592407226562,203.5847625732422,2280.0
hour_x_dayofweek,528.0640869140625,12.45263671875,8863.0
is_weekend,316.65216064453125,722.97900390625,23.0
log_building_size_m2,5085.0849609375,23316.05078125,94.0
log_building_size_m2_x_air temperature,1316.150634765625,42.5472526550293,2151.0
log_building_size_m2_x_cloud_cover,987.3309936523438,1.8051161766052246,1728.0
log_building_size_m2_x_hour_cos,2259.801025390625,155.38819885253906,3725.0
log_building_size_m2_x_hour_sin,2495.90966796875,258.40191650390625,4037.0
season_Autumn,295.6739196777344,7.79622745513916,138.0
season_Spring,134.54736328125,10.933785438537598,95.0
season_Summer,424.6363525390625,10.123625755310059,22.0
season_Winter,536.3604736328125,10.26699447631836,86.0
visibility,695.3968505859375,2.7364611625671387,3921.0
visibility_lag_1h,285.35443115234375,1.9527766704559326,2875.0
visibility_lag_24h,446.59326171875,2.4661881923675537,4369.0
visibility_lag_2h,255.21266174316406,1.7404695749282837,2859.0
visibility_lag_3h,260.29901123046875,2.205134153366089,2816.0
visibility_roll_mean_12h,247.65159606933594,2.1692914962768555,3938.0
visibility_roll_mean_24h,289.038330078125,2.829017400741577,4825.0
visibility_roll_mean_3h,315.6171569824219,2.338534355163574,1865.0
visibility_roll_mean_6h,260.0395202636719,1.6172161102294922,2580.0
visibility_roll_std_12h,281.5776672363281,2.434196949005127,3798.0
visibility_roll_std_24h,395.09698486328125,2.6897237300872803,4279.0
visibility_roll_std_3h,337.90362548828125,2.6267871856689453,3829.0
visibility_roll_std_6h,376.95306396484375,3.083587646484375,3515.0
