Datetime,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,36.72903225806452,38.48214285714287,37.30322580645163,33.24222222222223,33.64516129032262,30.69222222222226,29.562365591397857,28.207526881720426,23.646666666666682,27.97096774193548,48.80333333333331,53.00107526881718
1,36.175268817204305,37.82976190476192,36.69784946236561,32.61555555555557,33.0161290322581,30.137777777777817,29.113978494623662,27.71612903225806,23.058888888888905,27.341935483870962,43.91111111111109,49.472043010752664
2,36.06774193548387,37.6607142857143,36.52365591397851,32.56888888888889,32.83655913978499,30.09111111111115,29.082795698924734,27.711827956989243,23.010000000000012,27.277419354838703,43.90444444444443,49.447311827956966
3,36.53763440860215,38.126190476190494,36.99222222222224,33.19444444444445,33.393548387096814,30.602222222222263,29.57096774193549,28.295698924731177,23.477777777777796,28.05208333333333,44.499999999999986,49.72903225806449
4,37.755913978494625,39.42976190476192,38.17333333333335,34.51777777777779,34.67526881720434,31.68111111111115,30.140860215053767,28.995698924731176,24.791111111111128,29.435483870967737,46.11444444444443,50.55053763440858
5,41.71827956989247,43.32500000000001,42.16129032258067,41.64111111111112,45.2924731182796,47.926666666666705,40.763440860215056,42.634408602150536,36.74888888888891,37.59032258064515,51.79222222222221,53.64408602150535
6,55.44623655913979,57.5107142857143,56.541935483870986,57.10444444444445,65.52150537634412,70.29777777777781,57.63978494623657,61.9,56.85777777777779,53.83333333333333,65.17888888888888,61.47096774193546
7,77.23763440860215,79.36309523809526,79.25161290322583,80.07,94.77956989247316,102.18000000000004,83.15698924731183,91.31935483870967,87.88000000000002,79.88602150537633,87.70999999999998,74.79784946236556
8,99.35591397849463,101.98928571428573,102.52473118279572,100.80555555555556,118.39462365591402,122.41444444444447,98.02795698924731,107.92150537634409,110.64444444444445,103.45053763440859,108.92999999999998,88.16989247311825
9,114.69354838709677,116.64285714285714,117.66344086021506,116.79444444444445,134.93763440860218,140.51444444444448,110.1516129032258,121.2548387096774,126.54888888888891,120.8301075268817,124.51222222222219,99.19139784946233
10,121.78602150537634,123.19880952380954,123.67634408602152,125.48444444444445,142.01935483870972,150.01000000000005,114.30645161290323,126.28279569892473,129.40222222222224,127.23225806451612,130.21888888888887,104.34838709677418
11,126.46774193548387,127.03333333333333,127.16559139784947,131.27444444444444,146.15268817204304,156.62777777777782,119.86559139784947,132.76129032258063,130.7888888888889,129.60752688172042,133.6922222222222,107.48709677419352
12,127.41612903225806,128.20000000000002,128.55913978494624,133.0988888888889,148.0709677419355,158.91444444444448,122.50430107526881,137.63440860215053,130.77555555555557,130.52580645161288,134.85999999999999,107.90967741935481
13,127.31290322580645,128.39642857142857,129.0483870967742,134.02,149.1978494623656,159.39333333333337,124.76451612903227,140.83870967741936,133.24,130.84731182795696,135.82444444444442,108.13978494623653
14,125.8247311827957,126.90119047619048,127.35161290322581,133.1977777777778,147.96451612903232,157.95333333333338,124.8225806451613,140.7247311827957,134.69888888888892,131.06666666666666,135.15999999999997,107.19032258064513
15,122.83333333333333,123.67738095238096,123.29892473118281,130.23111111111112,144.41827956989252,154.07333333333335,120.89462365591399,135.43870967741933,133.08444444444447,127.74838709677418,131.32888888888886,104.15161290322577
16,117.19139784946236,117.91785714285713,117.45268817204303,124.54,137.20860215053767,145.85333333333338,113.00322580645161,125.6032258064516,126.61222222222224,120.63548387096773,122.65888888888887,98.73655913978492
17,108.41827956989246,109.16190476190478,109.20752688172043,114.86444444444444,126.42903225806455,133.84333333333336,104.21612903225807,114.63870967741934,114.75777777777779,109.56129032258063,110.90333333333332,91.37741935483868
18,97.96774193548387,98.10357142857143,99.047311827957,103.12444444444445,112.5666666666667,115.44777777777782,88.06559139784946,95.59462365591396,96.66777777777779,94.30645161290322,97.88333333333331,84.12150537634406
19,88.75698924731184,88.01190476190477,89.45376344086023,87.97888888888889,95.23225806451617,94.2555555555556,74.7956989247312,79.63225806451612,80.99555555555557,81.5774193548387,87.60999999999997,77.97419354838706
20,79.9494623655914,78.89285714285715,80.18817204301077,74.98444444444446,79.9666666666667,75.68444444444448,62.215053763440864,64.63118279569892,64.99444444444447,67.67204301075267,76.30333333333331,71.26559139784943
21,73.15268817204301,72.82738095238096,73.4451612903226,65.15444444444445,68.37526881720434,64.71333333333338,59.09247311827957,60.750537634408595,57.43333333333335,60.21720430107526,68.61444444444443,65.74516129032256
22,58.682795698924735,59.41666666666668,59.170967741935506,52.6488888888889,54.826881720430144,51.70222222222226,48.18924731182796,48.66021505376344,42.44111111111113,46.43010752688171,62.02888888888887,60.950537634408576
23,47.190322580645166,48.623809523809534,47.629032258064534,42.5088888888889,43.93010752688176,40.615555555555595,38.45913978494624,38.00430107526881,32.727777777777796,37.28709677419354,55.62888888888887,56.20860215053761
