,Atm pressure mm of mercury,Mean wind direction,Mean wind speed,Relative humidity (%),Relative humidity (%)_lag_1h,Relative humidity (%)_lag_24h,Relative humidity (%)_lag_2h,Relative humidity (%)_lag_3h,Relative humidity (%)_roll_mean_12h,Relative humidity (%)_roll_mean_24h,Relative humidity (%)_roll_mean_3h,Relative humidity (%)_roll_mean_6h,Relative humidity (%)_roll_std_12h,Relative humidity (%)_roll_std_24h,Relative humidity (%)_roll_std_3h,Relative humidity (%)_roll_std_6h,Unnamed: 9,air temperature,air temperature_lag_1h,air temperature_lag_24h,air temperature_lag_2h,air temperature_lag_3h,air temperature_roll_mean_12h,air temperature_roll_mean_24h,air temperature_roll_mean_3h,air temperature_roll_mean_6h,air temperature_roll_std_12h,air temperature_roll_std_24h,air temperature_roll_std_3h,air temperature_roll_std_6h,air temperature_x_hour,building_size_m2,building_size_m2_x_air temperature,building_size_m2_x_cloud_cover,building_size_m2_x_hour_cos,building_size_m2_x_hour_sin,cloud_cover_percentage,cloud_cover_percentage_lag_1h,cloud_cover_percentage_lag_24h,cloud_cover_percentage_lag_2h,cloud_cover_percentage_lag_3h,cloud_cover_percentage_roll_mean_12h,cloud_cover_percentage_roll_mean_24h,cloud_cover_percentage_roll_mean_3h,cloud_cover_percentage_roll_mean_6h,cloud_cover_percentage_roll_std_12h,cloud_cover_percentage_roll_std_24h,cloud_cover_percentage_roll_std_3h,cloud_cover_percentage_roll_std_6h,consumption_per_log_sqm_lag_12h,consumption_per_log_sqm_lag_167h,consumption_per_log_sqm_lag_168h,consumption_per_log_sqm_lag_169h,consumption_per_log_sqm_lag_1h,consumption_per_log_sqm_lag_23h,consumption_per_log_sqm_lag_24h,consumption_per_log_sqm_lag_25h,consumption_per_log_sqm_lag_2h,consumption_per_log_sqm_lag_335h,consumption_per_log_sqm_lag_336h,consumption_per_log_sqm_lag_337h,consumption_per_log_sqm_lag_3h,consumption_per_log_sqm_lag_47h,consumption_per_log_sqm_lag_48h,consumption_per_log_sqm_lag_49h,consumption_per_log_sqm_lag_4h,consumption_per_log_sqm_lag_5h,consumption_per_log_sqm_lag_6h,consumption_per_log_sqm_lag_71h,consumption_per_log_sqm_lag_72h,consumption_per_log_sqm_lag_73h,consumption_per_log_sqm_roll_max_12h,consumption_per_log_sqm_roll_max_168h,consumption_per_log_sqm_roll_max_24h,consumption_per_log_sqm_roll_max_3h,consumption_per_log_sqm_roll_max_48h,consumption_per_log_sqm_roll_max_6h,consumption_per_log_sqm_roll_mean_12h,consumption_per_log_sqm_roll_mean_168h,consumption_per_log_sqm_roll_mean_24h,consumption_per_log_sqm_roll_mean_3h,consumption_per_log_sqm_roll_mean_48h,consumption_per_log_sqm_roll_mean_6h,consumption_per_log_sqm_roll_median_12h,consumption_per_log_sqm_roll_median_168h,consumption_per_log_sqm_roll_median_24h,consumption_per_log_sqm_roll_median_3h,consumption_per_log_sqm_roll_median_48h,consumption_per_log_sqm_roll_median_6h,consumption_per_log_sqm_roll_min_12h,consumption_per_log_sqm_roll_min_168h,consumption_per_log_sqm_roll_min_24h,consumption_per_log_sqm_roll_min_3h,consumption_per_log_sqm_roll_min_48h,consumption_per_log_sqm_roll_min_6h,consumption_per_log_sqm_roll_std_12h,consumption_per_log_sqm_roll_std_168h,consumption_per_log_sqm_roll_std_24h,consumption_per_log_sqm_roll_std_3h,consumption_per_log_sqm_roll_std_48h,consumption_per_log_sqm_roll_std_6h,consumption_per_sqm_lag_12h,consumption_per_sqm_lag_167h,consumption_per_sqm_lag_168h,consumption_per_sqm_lag_169h,consumption_per_sqm_lag_1h,consumption_per_sqm_lag_23h,consumption_per_sqm_lag_24h,consumption_per_sqm_lag_25h,consumption_per_sqm_lag_2h,consumption_per_sqm_lag_335h,consumption_per_sqm_lag_336h,consumption_per_sqm_lag_337h,consumption_per_sqm_lag_3h,consumption_per_sqm_lag_47h,consumption_per_sqm_lag_48h,consumption_per_sqm_lag_49h,consumption_per_sqm_lag_4h,consumption_per_sqm_lag_5h,consumption_per_sqm_lag_6h,consumption_per_sqm_lag_71h,consumption_per_sqm_lag_72h,consumption_per_sqm_lag_73h,consumption_per_sqm_roll_max_12h,consumption_per_sqm_roll_max_168h,consumption_per_sqm_roll_max_24h,consumption_per_sqm_roll_max_3h,consumption_per_sqm_roll_max_48h,consumption_per_sqm_roll_max_6h,consumption_per_sqm_roll_mean_12h,consumption_per_sqm_roll_mean_168h,consumption_per_sqm_roll_mean_24h,consumption_per_sqm_roll_mean_3h,consumption_per_sqm_roll_mean_48h,consumption_per_sqm_roll_mean_6h,consumption_per_sqm_roll_median_12h,consumption_per_sqm_roll_median_168h,consumption_per_sqm_roll_median_24h,consumption_per_sqm_roll_median_3h,consumption_per_sqm_roll_median_48h,consumption_per_sqm_roll_median_6h,consumption_per_sqm_roll_min_12h,consumption_per_sqm_roll_min_168h,consumption_per_sqm_roll_min_24h,consumption_per_sqm_roll_min_3h,consumption_per_sqm_roll_min_48h,consumption_per_sqm_roll_min_6h,consumption_per_sqm_roll_std_12h,consumption_per_sqm_roll_std_168h,consumption_per_sqm_roll_std_24h,consumption_per_sqm_roll_std_3h,consumption_per_sqm_roll_std_48h,consumption_per_sqm_roll_std_6h,dayofweek,dayofweek_cos,dayofweek_sin,dayofyear,dayofyear_cos,dayofyear_sin,hour,hour_cos,hour_sin,hour_x_dayofweek,is_drifting,is_fog,is_freezing_precip,is_grains,is_mist,is_rain,is_shower,is_snow,is_weekend,log_building_size_m2,log_building_size_m2_x_air temperature,log_building_size_m2_x_cloud_cover,log_building_size_m2_x_hour_cos,log_building_size_m2_x_hour_sin,season_Autumn,season_Spring,season_Summer,season_Winter,visibility,visibility_lag_1h,visibility_lag_24h,visibility_lag_2h,visibility_lag_3h,visibility_roll_mean_12h,visibility_roll_mean_24h,visibility_roll_mean_3h,visibility_roll_mean_6h,visibility_roll_std_12h,visibility_roll_std_24h,visibility_roll_std_3h,visibility_roll_std_6h,weather phenomena,year
Atm pressure mm of mercury,1.0,,-0.2751365033061578,-0.35612096612583877,-0.35662658445614204,-0.31748950407811866,-0.3564776735038182,-0.3557931176400325,-0.39906107201167046,-0.42741763744607064,-0.36326631534944365,-0.3739985691536213,0.27696921613763287,0.3019572135740663,0.12959806285033415,0.2024708003935176,,0.08565953073221812,0.08348000078447891,0.08854358892396495,0.08156466896769315,0.07989343680945193,0.07963115099337344,0.08350872357427136,0.08188348346050921,0.08027835986873898,0.3171031815286417,0.33905811035992844,0.20708699615822462,0.25713053250509277,0.08736518378565755,-0.0008401716478762006,0.06850940498751512,-0.31854928791139037,-0.0022906294925023793,-0.010636932334427045,-0.433818804540261,-0.4323312045004234,-0.32558950040707396,-0.42980383789506077,-0.4265836051581295,-0.4617691505729503,-0.4568927337148111,-0.44430290160411506,-0.45381871903348786,-0.10873211648641638,-0.11585167138949551,-0.10558364945754409,-0.11374698602061846,-0.00265807953678543,-0.007774739706061844,-0.007237788863244046,-0.0068899088724147335,0.0064500697048951415,0.0013910965176226477,0.0024693532618393728,0.003350270054014247,0.006310805812703416,-0.010216784274926607,-0.009714377694443933,-0.009404756176322703,0.005937957246907812,0.004858581627991944,0.005798308952844397,0.00654798784369175,0.005356407522437063,0.004597982377561251,0.0037069502986456283,0.0023135098477009173,0.003116454514283834,0.003784039831902313,0.007974567094731256,0.015411469246221767,0.008045346323149802,0.007517780780757133,0.011197063454124414,0.008644214529499688,0.0031384647713433673,-0.0004546948012602121,0.0008441204638430549,0.006320131110096966,0.0020084688543703048,0.005628306383412363,0.0030546040052652967,-0.0027497757380366915,0.0006625110108755699,0.0063553436601645735,0.00036142656928957764,0.005703509620345709,-0.004810811216546461,-0.008179998878539098,-0.00746975727874077,0.004930688680613915,-0.006937119105918657,0.001454955783942797,0.021423190664431952,0.025021622608753454,0.0211616077183508,0.017324097545357072,0.02560634260664903,0.02122438478188159,-0.04235115838422842,-0.04863249918924853,-0.04824877246738356,-0.047994012764441533,-0.03664251952553101,-0.03940801354914456,-0.0387274844781867,-0.038184632179390866,-0.03666975634279671,-0.042165857066156956,-0.04174144781469377,-0.04145326806242421,-0.036868845226704146,-0.03788750366935745,-0.03727789223773888,-0.036799239787627974,-0.03722411171316257,-0.03771362759808968,-0.03830694158471588,-0.03998988018987962,-0.03948610465034687,-0.03907982083661402,-0.03399451988405365,-0.02616671990644222,-0.0324754451415589,-0.035399893772572855,-0.02949489023769707,-0.03409625592489314,-0.03966335607990251,-0.04373154503409042,-0.041538941945878795,-0.03677885968780213,-0.041121511160133316,-0.03745233678807165,-0.039383872133989764,-0.04606258994999281,-0.04182436680748009,-0.03668662797306219,-0.04227236986202342,-0.03722302258432004,-0.04497075499114583,-0.049351382281206564,-0.046727275983907794,-0.03815130749250963,-0.04750746714681895,-0.04093657089362119,0.021834268078772232,0.027871387170608955,0.02414106117170564,0.0178538690233927,0.03175387122831233,0.021940671479514753,0.02274005401216166,-0.002490585333854001,-0.024246263117639538,-0.18996125295025235,-0.25587743645201233,0.1595191153805036,0.01071416441716142,-0.0026310168700045674,-0.012667794978746115,0.02728444037116786,,,,,,,,,0.01623453448726917,-0.00010280452322019823,0.08398251734259835,-0.42202710076685745,-0.0026004613993230777,-0.012506429947055057,-0.12419627706045597,0.1558124773136425,0.04805321747815821,-0.07881116688448317,0.19412776874342136,0.1977332346818971,0.1596625208291789,0.1997909906234142,0.20051927555188512,0.2517957605040304,0.26898047820073434,0.2151457796342034,0.23245275139310337,-0.34434046453360123,-0.35671393815035357,-0.27321459304153156,-0.3158751009714077,,
Mean wind direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mean wind speed,-0.2751365033061578,,1.0,-0.14882797782232576,-0.12479341853659828,-0.048162710969787484,-0.08818817934803257,-0.047521952654394045,0.09943901799116657,0.09900847950994036,-0.08845939668306052,-0.023833705265944156,-0.08427516733299084,-0.1022969411917467,-0.044460221752981796,-0.06544811830624772,,0.06497095775785229,0.06078938416164298,0.025627585374974646,0.04885816035485175,0.03342203712254321,-0.026176286045482194,-0.025750091631991462,0.047798325220294445,0.022079634983863825,-0.119986976007848,-0.12809175079649154,-0.13549370421326726,-0.13110187795902878,0.1081610582227684,-0.00346396869135986,0.050278435308854244,0.09636936276105731,-0.179742210744153,-0.1261003366808507,0.13553528756648991,0.1355061590117093,0.06090705533945702,0.1315490134630877,0.12700623432669317,0.11898262607378153,0.09415897106678467,0.13588282953314548,0.13352785653194835,0.0730516754753946,0.11088978485252698,0.032980010931827335,0.04907396922476998,-0.06266912114747755,0.05065575992727652,0.05793423993257072,0.060660685475512684,0.05610372614996339,0.05703851369911097,0.06334206251763254,0.06523970649580824,0.05436749883254212,0.05500297071473217,0.0620023318551874,0.06436916255116609,0.048194768760707454,0.059433889685489884,0.06658550318776772,0.06915109881552062,0.038188778148450994,0.02519867905866864,0.010195310177091724,0.05488454099675546,0.06242576454578296,0.06532736390630837,0.00023676137581632014,-0.0027274881383092748,0.01058194793679607,0.05103094763856991,0.01090405485826247,0.03350792569049573,0.00010455344310963629,-0.003137227827568312,-0.0011911398533096162,0.05307899333772292,-0.00036816302970489086,0.03924524572648856,0.0026119063764827944,-0.004075611438032937,-0.004535067092301822,0.0541751870417382,-0.002069660638527962,0.04255107969825313,-0.00871744474615893,-0.00494988082671193,-0.005530231274950962,0.05381212546587028,-0.005752484778442822,0.035800159155074666,0.015959278909139556,0.0029235255947519475,0.019715998024598072,0.010736070045648574,0.018249542614420987,0.013863209097731269,-0.023584057228547287,0.04542584885293621,0.04898353098152652,0.04977708256834424,0.049085398627451746,0.05192059646961484,0.054848272706459165,0.05513070326914573,0.04723730314076611,0.04561312006262225,0.04904022089568318,0.04964058165692104,0.04283060832770403,0.053718783086857194,0.05715923170762394,0.05781027745320478,0.036204958033783374,0.027909985283145512,0.01850552587637491,0.05082751514491676,0.05455831737818922,0.05545956309182731,0.012976544790196703,0.01541282548756253,0.025510574735894832,0.046377359688810404,0.02684873094969062,0.035050881513603714,0.013543693005014321,0.013586528727070005,0.015373323277992077,0.046463014024188454,0.01598986352110815,0.03719797690838654,0.014952518360868213,0.013807536273703278,0.013258084713524791,0.04712477501174794,0.014791106813317054,0.039260867112012356,0.010508952889178948,0.011873641381367652,0.012706197552197804,0.04572377221917051,0.012776716300733487,0.03368370409302037,0.013233584246152785,0.013409142834845632,0.029501406387829,0.013246217990385507,0.029533938712414772,0.011590489386971714,0.017923403746549615,-0.024950571388080083,0.009854423132176639,-0.1333592443889277,0.07092177956381561,0.06989322883404878,0.11884391084363453,-0.21047314489608746,-0.14759613158961388,0.07496499413576511,,,,,,,,,0.02496945531983007,-0.00042385582835882777,0.06363284960790638,0.13172018680930814,-0.20790154877758396,-0.1457947637948987,-0.016724297005698677,0.021398994418824275,-0.07207692981805529,0.06628182198359639,-0.00877187564093117,-0.01533407908679329,0.0035715736453074,-0.025025100374469998,-0.035138656992199334,-0.05919126921168583,-0.05115907885951692,-0.027149688958299917,-0.0409817297624084,0.08380018979374751,0.060084269092987926,0.040895319905932856,0.05990662163803867,,
Relative humidity (%),-0.35612096612583877,,-0.14882797782232576,1.0,0.9620093253683334,0.7050874731610064,0.9067027826041961,0.8417373655011153,0.7077967154536504,0.7307163477109924,0.9209775156728517,0.8432130028698545,-0.5129720194179476,-0.5577309271759282,-0.2520219017562153,-0.37787560568223416,,-0.42227311694471403,-0.414490061137481,-0.3753729161590583,-0.39760079449351216,-0.37493432596483073,-0.29540554891136717,-0.29851681342069675,-0.3967067201774809,-0.360708772271939,-0.5077232437899608,-0.5095246115017057,-0.2978960361445736,-0.3935950971042406,-0.4709864392450307,-0.007209165672013654,-0.33155097485183116,0.4018174102992071,0.20401465263126417,0.21927716457958502,0.5544257633035916,0.5477704247452132,0.39730816298001426,0.5363776211459812,0.5243808250993811,0.5723703975502247,0.5774934698441492,0.5545253618749412,0.5585610449483726,0.26580807853447175,0.32145282149424526,0.1670052038098431,0.21219203279662385,0.07554682343204043,-0.060070408079853366,-0.07364966467421205,-0.0815961675228904,-0.09544075181927561,-0.06675167268975402,-0.08042252854826183,-0.08864537670730113,-0.09691886506204564,-0.06045765736907295,-0.07360646235910616,-0.08103411063144636,-0.09199174891009268,-0.06876158306118374,-0.08295027219608414,-0.09152359319790083,-0.0810939486672264,-0.06516001590758204,-0.04535671140884964,-0.07459518353314158,-0.08934257566895788,-0.09851706504705332,-0.022343862015980844,-0.021596448100589426,-0.02110023851854568,-0.09416265745580087,-0.021355274520501684,-0.07530550592509641,-0.025849721892587975,-0.004525184538215504,-0.004630674326264732,-0.09520874436737198,-0.0036416484629595977,-0.0806714443374151,-0.03367477117800328,-0.001528642060060413,-0.0007617952129015923,-0.09671516929311752,0.0006309473402476978,-0.08584980385655527,-0.003148503182015531,0.004467528159993489,0.004255596227983103,-0.09413218894677004,0.0045682968018784876,-0.0701889038605732,-0.04414903771221093,-0.03156394007455151,-0.037013618803220995,-0.04713901678422465,-0.03440135013617667,-0.054057753616389606,0.12057058607748869,0.024538486147951653,0.017198975483602795,0.013369213465360559,0.015418758059754935,0.028458678299139065,0.021137366103158858,0.01716134556627585,0.015438474004184357,0.012423148821626352,0.0053579370789399216,0.001844738079588731,0.019266253457009698,0.025602075755348914,0.01785275401254568,0.013549974082125132,0.02662724306425817,0.03694222229529192,0.04944605579371884,0.02021111231518038,0.012194868824113837,0.0076048398819247255,0.06389461236593832,0.05038184124411716,0.05803927599299736,0.015125914271186725,0.056684389234315236,0.027226672872698757,0.062178264986203415,0.06878037573997797,0.07230188503571469,0.0167310579902304,0.07227575834773181,0.027350933504345046,0.05555001668781694,0.07095543776746584,0.0745241558363887,0.015577815346606329,0.07460062540941943,0.023441218972561188,0.07374806730026594,0.07731534760673392,0.07658443989007553,0.019473684740577073,0.07684562408320326,0.036819652251124914,-0.01604028167849136,-0.02538233268419055,-0.024326896058701183,-0.035102630468557466,-0.023141887545783363,-0.033528403766532565,-0.0106636474648465,-0.013261184552360755,0.040938395002899884,0.15092347682632878,0.48484892460882295,-0.2911365586657157,-0.2119678793545006,0.23879248452139143,0.2566396995556175,-0.14057965536827557,,,,,,,,,-0.018697466648483697,-0.0008821231252049143,-0.41376347908021394,0.5391357737048298,0.23587807568180214,0.2535080060790328,0.1914103764143244,-0.36970544466027894,-0.18556473669122903,0.3586842674585558,-0.3693107249071412,-0.36659039132531673,-0.2374646281859175,-0.3519061180583905,-0.33562192164541566,-0.3830507452377062,-0.3994895135347071,-0.37928094831966525,-0.3837458939310228,0.42323655127862964,0.468765814949551,0.36226931268301277,0.40339474777758005,,
Relative humidity (%)_lag_1h,-0.35662658445614204,,-0.12479341853659828,0.9620093253683334,1.0,0.6992051702467852,0.9620076814600863,0.9067002156642042,0.7681038794165884,0.7462256240565085,0.9747487095277183,0.9094291725557695,-0.5152188612748858,-0.5680474901380301,-0.23971099728803644,-0.3712494034457253,,-0.4108307904961451,-0.4222091274403256,-0.3700997160455662,-0.4144241423575261,-0.39753263732286814,-0.3149087576657286,-0.3004891631724035,-0.4124589837528002,-0.382629922206822,-0.5038996022521008,-0.5162704720782587,-0.2688604484125024,-0.3753368153683686,-0.4862246597372437,-0.007213105601840469,-0.32259224840770656,0.4013515610000178,0.14015697837587227,0.2646623364059371,0.5537661207664001,0.554401620889118,0.40698246564702123,0.5477458245038858,0.5363522418539481,0.577857512594427,0.5852678882363539,0.5648583327003756,0.5678803511283461,0.26490580972400696,0.3243171380907939,0.1626494325274518,0.20939682746389965,0.06229418416580963,-0.041967084180863846,-0.06004596722921516,-0.07362713712574698,-0.08759105320828019,-0.04876277610535196,-0.06673376715183021,-0.08040718244515145,-0.09542439827227925,-0.04266666970891389,-0.06044056276858369,-0.07359167283886199,-0.09690152572838254,-0.05015870029729301,-0.06873877251515419,-0.08292962397611386,-0.0919734779350721,-0.08107557534690543,-0.06514136741708483,-0.05543951729871878,-0.0745731681990153,-0.08932483506278062,-0.029545902249441373,-0.02168522822632621,-0.01959174843721663,-0.09203254384498144,-0.02037314936879587,-0.08024766256862063,-0.04007366869675102,-0.004612236517153728,-0.004947427929719391,-0.09372666609790226,-0.003739778037101303,-0.0878078853476352,-0.052193047915124496,-0.0016302629744336715,-0.0017826498729016347,-0.09522778597770255,0.0001192443563299007,-0.09362565748306749,-0.011137445947441213,0.004472470112891577,0.004249052976763254,-0.09337446672115143,0.004558441236351792,-0.07806204425070165,-0.04758208094177136,-0.03172374081501152,-0.035782010352859016,-0.03872826995646846,-0.03397895738865662,-0.049492225854622166,0.113609761387788,0.034752670350338605,0.024539519304405517,0.0171967025189013,0.019172203937866165,0.03849590274193147,0.02845535027340619,0.0211304192437354,0.015411625572982215,0.022410088262764794,0.0124136691685025,0.0053446212440448814,0.015431737503069108,0.03611287164788054,0.02560371015301181,0.017851173953108573,0.019260591562506958,0.026621949728590163,0.036938153745232724,0.03099675148272265,0.020211473380444073,0.012190524033507344,0.05850305785347868,0.05030552224329948,0.059078856851398104,0.015287159265846085,0.05734874722324209,0.02269078786912095,0.05356929372191293,0.06878636907041114,0.07221153294760142,0.016694792678380813,0.07229777433975508,0.022267422003641645,0.04419806481161219,0.07095946736845707,0.0740457287475104,0.015547796956609157,0.0743979081185037,0.0179654668818275,0.07010449974668508,0.07739832725040435,0.07667209051909003,0.019230072260682626,0.07693373746496458,0.03222400737843215,-0.02103322584812032,-0.025654985129778513,-0.023177056433705618,-0.03154608403016096,-0.022842107861256296,-0.03350610125011964,-0.009727458590144022,-0.01583893761164055,0.04006339116528251,0.1508947152349866,0.4849608174772008,-0.2909154961982199,-0.24758979962513503,0.16405708851922607,0.3097620096075986,-0.16065858715984077,,,,,,,,,-0.01887800404457875,-0.0008826028077313611,-0.4025528220263436,0.538495934073459,0.16205451576581487,0.30598195770690895,0.19157323467513862,-0.3694633812182832,-0.18610753370088698,0.35887690139384165,-0.353223128974468,-0.3692427728394407,-0.24176327986821847,-0.366558493255319,-0.35195617411251623,-0.39685387428733016,-0.4077392230869622,-0.39138267855516407,-0.3983366069601265,0.4391276981593849,0.47854856035372484,0.3761705125452989,0.42227339985635853,,
Relative humidity (%)_lag_24h,-0.31748950407811866,,-0.048162710969787484,0.7050874731610064,0.6992051702467852,1.0,0.6786218654229447,0.6462106354851509,0.5822602277926059,0.7460277677882625,0.6877292356608545,0.6513968765842577,-0.432988665086943,-0.5621461317771308,-0.226899330109448,-0.3257405125374327,,-0.4010932445580066,-0.3971669000355479,-0.42151099005028375,-0.38583092358405446,-0.3684475811492557,-0.2960713654923242,-0.30771442724694364,-0.3848077713808495,-0.3556778328598295,-0.463215352016574,-0.5137571786061865,-0.2895502853768511,-0.35832498407176155,-0.4534536151092066,-0.007232146485049872,-0.31502576675861244,0.2968104331527706,0.20398704312223143,0.21930367786707805,0.41213442743548434,0.4102757201741469,0.5540858873783767,0.4086994471782718,0.4099894798026594,0.5020262345762202,0.5922301012096236,0.42366376361769614,0.4452445409353286,0.14151294791976846,0.2028215477957602,0.08423615765891061,0.10852289049257671,0.07428492428856627,-0.06015310146582156,-0.07338651902829701,-0.08101192368838134,-0.0966196628906513,-0.07370014988786804,-0.08726426993203858,-0.09510512627635474,-0.09841179962104533,-0.05840992800857249,-0.0715118953005988,-0.0789033397147887,-0.09372963690729959,-0.06638224902370306,-0.08006361533387944,-0.08829132939375249,-0.08296709300998344,-0.06701522329141615,-0.04711224117341443,-0.0684623484334103,-0.08266124025132592,-0.0912421744277188,-0.022644208836548045,-0.02286146133129548,-0.024237482980920606,-0.09558708831078365,-0.023088200434653015,-0.07664371256016732,-0.027227332686206886,-0.00574679162059024,-0.007412112660439384,-0.0966569515342512,-0.005835674493350203,-0.08226841289677911,-0.03515523488236476,-0.003172083327896237,-0.0044004572576386266,-0.09818360582812073,-0.001192725336642192,-0.08755330087392309,-0.005247696712845735,0.003940889717178783,0.0019932313931676315,-0.09557499305791467,0.0030799342486490626,-0.07174255500497252,-0.042603475606000314,-0.03340971500166782,-0.03951781958039118,-0.04778422532583475,-0.03803850919382546,-0.05451668835733631,0.12131360376213422,0.025501177341818823,0.01843265258856238,0.014827586102736965,0.0153792693609732,0.026365004535181154,0.019165772929712603,0.015395693079191745,0.015208305524991224,0.015436354762004605,0.008288940703910265,0.004756244129613652,0.018955541352435833,0.028481613866040034,0.021142916760630594,0.017158669484516262,0.026348464300971725,0.03679753808539786,0.04947640157852581,0.025587649658521144,0.017818949220035876,0.013503526789789012,0.0648472699147233,0.05002453238959119,0.05740430906111447,0.015007104959647076,0.05655696018511896,0.027292821104779316,0.06246971533226644,0.06933812931862236,0.07211964744374821,0.016546418583787442,0.07248726330823821,0.027218697279946583,0.05577405377425889,0.07140366562764908,0.07375629260223154,0.015353716638711561,0.07507368881712828,0.02319705582445711,0.07380992039847625,0.07836840905929912,0.07681859272451,0.019262384249594474,0.07756459328667986,0.036763449779145856,-0.014134881400503733,-0.02854896543547787,-0.025892984341263962,-0.03435979508839986,-0.027222355179964002,-0.033270153700054955,0.0017956807184097698,-0.04241068749637005,0.015372892555625075,0.14901245767970916,0.4892988139363769,-0.2828758380265666,-0.21216818701880139,0.23879970447201646,0.2566738528842512,-0.13374367114397656,,,,,,,,,-0.0236803477620983,-0.0008848768651279074,-0.393008510333773,0.400674535498276,0.2358831658630106,0.2535407709394632,0.19368361911678322,-0.36366056172678657,-0.19648593512920282,0.36262870572493144,-0.24200185872821717,-0.2422056988958603,-0.36988735107861836,-0.23953220419147217,-0.23740776505676758,-0.31305309231314643,-0.4098941447561546,-0.25877724893551646,-0.2774199217387397,0.3193758836896665,0.45750896635140176,0.2240106751254931,0.2629880617678394,,
Relative humidity (%)_lag_2h,-0.3564776735038182,,-0.08818817934803257,0.9067027826041961,0.9620076814600863,0.6786218654229447,1.0,0.9620077765033822,0.8235716509703049,0.7600175818390996,0.9935387379093387,0.9562302636373502,-0.5161396003775053,-0.5770220817623093,-0.2405883900855889,-0.364134825175641,,-0.3921195656706236,-0.4107690443936991,-0.358169287367901,-0.4221490217893458,-0.41436372119406883,-0.3331104980440647,-0.30218413868414007,-0.4168368604151629,-0.39788926026888394,-0.4987141144121359,-0.523049102822456,-0.25454173513831424,-0.3534987800709882,-0.4854202362248638,-0.007220922522189873,-0.30791763428465047,0.4006027798396423,0.06672533258060563,0.2919652635103421,0.5527284513757267,0.5537371815275001,0.41815579776500567,0.5543727271662892,0.5477164568970089,0.5833213031674883,0.5924962294966319,0.5708139825845554,0.5761213371618874,0.2613896239574512,0.325338173624008,0.15923235813651707,0.20433629125983796,0.04450066048302171,-0.02078924336820126,-0.04194591577290446,-0.06002692348651755,-0.07402614793581336,-0.027914496549034405,-0.04874850560011687,-0.06672233100011671,-0.08757855023763757,-0.02162277617088286,-0.042652978158250164,-0.060429500640308595,-0.09541124159279897,-0.028618037062939233,-0.05013923957056476,-0.06872178173843585,-0.09688794503348933,-0.09196018931257567,-0.08106201697853845,-0.03341822784932604,-0.055420818369001514,-0.07455903135632902,-0.035042392287758274,-0.021667438096537196,-0.017506057819606506,-0.0840340479476571,-0.018886538369583546,-0.08018254559251484,-0.051925000576372865,-0.004657740483595787,-0.005230017293185275,-0.08604150653099157,-0.003812934655294458,-0.08927410174844798,-0.06781891826949667,-0.0017078251639345652,-0.0029966789623399374,-0.08736974612091718,-0.0005072376508193679,-0.095247375465268,-0.018491391572708644,0.004484534137118229,0.004276878874291485,-0.08626508410981475,0.004563084761837663,-0.080968493065135,-0.048238363434887965,-0.031900516938649696,-0.03394930293170935,-0.03010096756077364,-0.03320651872530622,-0.04219339147333167,0.10359727316812092,0.04701276980125047,0.03475189510564313,0.024535251480284532,0.026346225040360504,0.050467024280670715,0.038490239556779555,0.028445780057747887,0.019162643566975886,0.03458163991642008,0.022398779559621468,0.012398124945125908,0.015402042734459182,0.04857125514792878,0.03611257086447929,0.02559987864338077,0.015422531120377243,0.019251194949393115,0.02661376785828025,0.04369767970960589,0.03099522155071271,0.020204914880749405,0.05388868319929481,0.0503147332115308,0.060529102608239516,0.01906306605265496,0.05836956432467112,0.021286908986381952,0.046172079132705254,0.06880884618224091,0.07213213521147863,0.020339529882869828,0.07232473515156125,0.02049215314479618,0.03446519601075235,0.07096567527410952,0.07343703984454203,0.01930287748954772,0.0741189594882274,0.016128899296874052,0.06665724518984027,0.07745524658761906,0.0767341028771697,0.022617364817189164,0.07699144187796421,0.030249631449536456,-0.024117761029224558,-0.0259479534531423,-0.021354919283483712,-0.027722497407528985,-0.022162885883622228,-0.0310800183209519,-0.008768274570812645,-0.018620601994493308,0.03894980883415373,0.1508156900159563,0.4851083826740492,-0.2906151497907377,-0.26677500394561,0.07811726840774101,0.34172154768983715,-0.1701273838755166,,,,,,,,,-0.018984795222334427,-0.0008835568781338316,-0.38421940118094444,0.5374881161859075,0.07716327988812134,0.3375513579924089,0.19173355774506085,-0.3693724792947631,-0.1866170473453292,0.35918811433642783,-0.33964106813306527,-0.353151765991805,-0.24334778813774366,-0.36920977555957285,-0.3666079613196997,-0.40846710998904473,-0.4147561128280373,-0.3918359883522247,-0.40755804884686286,0.4516689710532494,0.4855376869020554,0.374877514916279,0.43264591644798944,,
