,Atm pressure mm of mercury,Mean wind direction,Mean wind speed,Relative humidity (%),Relative humidity (%)_lag_1h,Relative humidity (%)_lag_24h,Relative humidity (%)_lag_2h,Relative humidity (%)_lag_3h,Relative humidity (%)_roll_mean_12h,Relative humidity (%)_roll_mean_24h,Relative humidity (%)_roll_mean_3h,Relative humidity (%)_roll_mean_6h,Relative humidity (%)_roll_std_12h,Relative humidity (%)_roll_std_24h,Relative humidity (%)_roll_std_3h,Relative humidity (%)_roll_std_6h,Unnamed: 9,air temperature,air temperature_cubed,air temperature_lag_1h,air temperature_lag_24h,air temperature_lag_2h,air temperature_lag_3h,air temperature_roll_mean_12h,air temperature_roll_mean_24h,air temperature_roll_mean_3h,air temperature_roll_mean_6h,air temperature_roll_std_12h,air temperature_roll_std_24h,air temperature_roll_std_3h,air temperature_roll_std_6h,air temperature_sq,air temperature_x_hour,air temperature_x_is_weekend,air temperature_x_season_Autumn,air temperature_x_season_Spring,air temperature_x_season_Summer,air temperature_x_season_Winter,building_size_m2,building_size_m2_x_air temperature,building_size_m2_x_cloud_cover,building_size_m2_x_hour_cos,building_size_m2_x_hour_sin,cdd,cloud_cover_percentage,cloud_cover_percentage_lag_1h,cloud_cover_percentage_lag_24h,cloud_cover_percentage_lag_2h,cloud_cover_percentage_lag_3h,cloud_cover_percentage_roll_mean_12h,cloud_cover_percentage_roll_mean_24h,cloud_cover_percentage_roll_mean_3h,cloud_cover_percentage_roll_mean_6h,cloud_cover_percentage_roll_std_12h,cloud_cover_percentage_roll_std_24h,cloud_cover_percentage_roll_std_3h,cloud_cover_percentage_roll_std_6h,consumption_per_log_sqm_lag_12h,consumption_per_log_sqm_lag_167h,consumption_per_log_sqm_lag_168h,consumption_per_log_sqm_lag_169h,consumption_per_log_sqm_lag_1h,consumption_per_log_sqm_lag_23h,consumption_per_log_sqm_lag_24h,consumption_per_log_sqm_lag_25h,consumption_per_log_sqm_lag_2h,consumption_per_log_sqm_lag_335h,consumption_per_log_sqm_lag_336h,consumption_per_log_sqm_lag_337h,consumption_per_log_sqm_lag_3h,consumption_per_log_sqm_lag_47h,consumption_per_log_sqm_lag_48h,consumption_per_log_sqm_lag_49h,consumption_per_log_sqm_lag_4h,consumption_per_log_sqm_lag_5h,consumption_per_log_sqm_lag_6h,consumption_per_log_sqm_lag_71h,consumption_per_log_sqm_lag_72h,consumption_per_log_sqm_lag_73h,consumption_per_log_sqm_roll_max_12h,consumption_per_log_sqm_roll_max_168h,consumption_per_log_sqm_roll_max_24h,consumption_per_log_sqm_roll_max_336h,consumption_per_log_sqm_roll_max_3h,consumption_per_log_sqm_roll_max_48h,consumption_per_log_sqm_roll_max_6h,consumption_per_log_sqm_roll_max_72h,consumption_per_log_sqm_roll_mean_12h,consumption_per_log_sqm_roll_mean_168h,consumption_per_log_sqm_roll_mean_24h,consumption_per_log_sqm_roll_mean_336h,consumption_per_log_sqm_roll_mean_3h,consumption_per_log_sqm_roll_mean_48h,consumption_per_log_sqm_roll_mean_6h,consumption_per_log_sqm_roll_mean_72h,consumption_per_log_sqm_roll_median_12h,consumption_per_log_sqm_roll_median_168h,consumption_per_log_sqm_roll_median_24h,consumption_per_log_sqm_roll_median_336h,consumption_per_log_sqm_roll_median_3h,consumption_per_log_sqm_roll_median_48h,consumption_per_log_sqm_roll_median_6h,consumption_per_log_sqm_roll_median_72h,consumption_per_log_sqm_roll_min_12h,consumption_per_log_sqm_roll_min_168h,consumption_per_log_sqm_roll_min_24h,consumption_per_log_sqm_roll_min_336h,consumption_per_log_sqm_roll_min_3h,consumption_per_log_sqm_roll_min_48h,consumption_per_log_sqm_roll_min_6h,consumption_per_log_sqm_roll_min_72h,consumption_per_log_sqm_roll_std_12h,consumption_per_log_sqm_roll_std_168h,consumption_per_log_sqm_roll_std_24h,consumption_per_log_sqm_roll_std_336h,consumption_per_log_sqm_roll_std_3h,consumption_per_log_sqm_roll_std_48h,consumption_per_log_sqm_roll_std_6h,consumption_per_log_sqm_roll_std_72h,consumption_per_sqm_lag_12h,consumption_per_sqm_lag_167h,consumption_per_sqm_lag_168h,consumption_per_sqm_lag_169h,consumption_per_sqm_lag_1h,consumption_per_sqm_lag_23h,consumption_per_sqm_lag_24h,consumption_per_sqm_lag_25h,consumption_per_sqm_lag_2h,consumption_per_sqm_lag_335h,consumption_per_sqm_lag_336h,consumption_per_sqm_lag_337h,consumption_per_sqm_lag_3h,consumption_per_sqm_lag_47h,consumption_per_sqm_lag_48h,consumption_per_sqm_lag_49h,consumption_per_sqm_lag_4h,consumption_per_sqm_lag_5h,consumption_per_sqm_lag_6h,consumption_per_sqm_lag_71h,consumption_per_sqm_lag_72h,consumption_per_sqm_lag_73h,consumption_per_sqm_roll_max_12h,consumption_per_sqm_roll_max_168h,consumption_per_sqm_roll_max_24h,consumption_per_sqm_roll_max_336h,consumption_per_sqm_roll_max_3h,consumption_per_sqm_roll_max_48h,consumption_per_sqm_roll_max_6h,consumption_per_sqm_roll_max_72h,consumption_per_sqm_roll_mean_12h,consumption_per_sqm_roll_mean_168h,consumption_per_sqm_roll_mean_24h,consumption_per_sqm_roll_mean_336h,consumption_per_sqm_roll_mean_3h,consumption_per_sqm_roll_mean_48h,consumption_per_sqm_roll_mean_6h,consumption_per_sqm_roll_mean_72h,consumption_per_sqm_roll_median_12h,consumption_per_sqm_roll_median_168h,consumption_per_sqm_roll_median_24h,consumption_per_sqm_roll_median_336h,consumption_per_sqm_roll_median_3h,consumption_per_sqm_roll_median_48h,consumption_per_sqm_roll_median_6h,consumption_per_sqm_roll_median_72h,consumption_per_sqm_roll_min_12h,consumption_per_sqm_roll_min_168h,consumption_per_sqm_roll_min_24h,consumption_per_sqm_roll_min_336h,consumption_per_sqm_roll_min_3h,consumption_per_sqm_roll_min_48h,consumption_per_sqm_roll_min_6h,consumption_per_sqm_roll_min_72h,consumption_per_sqm_roll_std_12h,consumption_per_sqm_roll_std_168h,consumption_per_sqm_roll_std_24h,consumption_per_sqm_roll_std_336h,consumption_per_sqm_roll_std_3h,consumption_per_sqm_roll_std_48h,consumption_per_sqm_roll_std_6h,consumption_per_sqm_roll_std_72h,dayofweek,dayofweek_cos,dayofweek_sin,dayofyear,dayofyear_cos,dayofyear_sin,hdd,hour,hour_cos,hour_sin,hour_x_dayofweek,is_drifting,is_fog,is_freezing_precip,is_grains,is_mist,is_rain,is_shower,is_snow,is_weekend,log_building_size_m2,log_building_size_m2_x_air temperature,log_building_size_m2_x_cloud_cover,log_building_size_m2_x_hour_cos,log_building_size_m2_x_hour_sin,season_Autumn,season_Spring,season_Summer,season_Winter,visibility,visibility_lag_1h,visibility_lag_24h,visibility_lag_2h,visibility_lag_3h,visibility_roll_mean_12h,visibility_roll_mean_24h,visibility_roll_mean_3h,visibility_roll_mean_6h,visibility_roll_std_12h,visibility_roll_std_24h,visibility_roll_std_3h,visibility_roll_std_6h,weather phenomena,year
Atm pressure mm of mercury,1.0,,-0.2751365033061578,-0.35612096612583877,-0.35662658445614204,-0.31748950407811866,-0.3564776735038182,-0.3557931176400325,-0.39906107201167046,-0.42741763744607064,-0.36326631534944365,-0.3739985691536213,0.27696921613763287,0.3019572135740663,0.12959806285033415,0.2024708003935176,,0.08565953073221812,0.07800525584599298,0.08348000078447891,0.08854358892396495,0.08156466896769315,0.07989343680945193,0.07963115099337344,0.08350872357427136,0.08188348346050921,0.08027835986873898,0.3171031815286417,0.33905811035992844,0.20708699615822462,0.25713053250509277,0.13222053585671956,0.08736518378565755,0.051495717814077815,-0.012457296129715167,0.24671297267661485,0.036318775424436935,-0.20842722352189122,0.0015244827568397913,0.0627264529122455,-0.30009867123308986,-0.0020840907787805433,-0.010778171181352762,0.03555827077317845,-0.433818804540261,-0.4323312045004234,-0.32558950040707396,-0.42980383789506077,-0.4265836051581295,-0.4617691505729503,-0.4568927337148111,-0.44430290160411506,-0.45381871903348786,-0.10873211648641638,-0.11585167138949551,-0.10558364945754409,-0.11374698602061846,-0.0006144014746055348,-0.0052250979181999516,-0.004711029867613506,-0.004372290043035135,0.007606752632093783,0.003311772824235582,0.004334280847693811,0.005174734236492829,0.007538641956293061,-0.007195070543033627,-0.006680300182860303,-0.0063457806910285205,0.007246889373957656,0.006301578498955271,0.007183949867890309,0.00789092479881839,0.006750530036003697,0.006078420737663072,0.005271485734255145,0.0038699009507079515,0.004634206386788565,0.005274204162962277,0.009645358374832791,0.016311865322445895,0.009913354330734678,0.012109531061290653,0.008737306241622158,0.01269695820152292,0.00995587358762445,0.014775058255508892,0.0047025487657702215,0.0018119435328128187,0.0026633281401242594,-0.002154151107422426,0.007535125702951298,0.003770427859335294,0.006950933043454846,0.004331625131354234,0.004519455116060541,-0.000617006432282448,0.0021055596574795967,-0.004005517324632899,0.007563917096584971,0.0021355364579790865,0.007011369705290413,0.0014940988247691242,-0.003203458132877773,-0.005814289638073613,-0.005641127095790817,-0.0042071839422144226,0.006140289746872188,-0.005393017619823726,0.002799278186565435,-0.005408337389098678,0.023066453216553543,0.025527153325015695,0.02309852491785578,0.014385154945352004,0.018435916821454228,0.026864327453826057,0.022375398276559596,0.029098872517811028,-0.04123981724590446,-0.04725268503159677,-0.046878912504139975,-0.04663144722790643,-0.03588277314177854,-0.03834700237822687,-0.03769430000240015,-0.03717459682407595,-0.03588373611261865,-0.041371369963459394,-0.04093675150883048,-0.040636994883850364,-0.036053264548605475,-0.03698485419100021,-0.03639744486337592,-0.0359389382885232,-0.036377868676120376,-0.036836043998124623,-0.03739767465071671,-0.03907454327964874,-0.03858539220041674,-0.03819252088284592,-0.03270733469173821,-0.024855834613460772,-0.03098284390487465,-0.0251087562331237,-0.03456673515609189,-0.027980235968581856,-0.03314825714878712,-0.025860950737742527,-0.038703099449565966,-0.04251496621985778,-0.04044530996347131,-0.04345539763740593,-0.03599317824079423,-0.04004674352682764,-0.03661587819097631,-0.04000759719982385,-0.038486397746627744,-0.045200131150318346,-0.040879709860363427,-0.046096596478582226,-0.035905350097363266,-0.04119016411635945,-0.036395142104986185,-0.04203300969505066,-0.04432030961992,-0.0488381043402209,-0.04610040550118949,-0.04669458832111647,-0.03741832004254968,-0.04710264548387164,-0.040235047613895035,-0.04796467847164795,0.024070441652385983,0.029695111349099104,0.026691651369929455,0.012766141235367026,0.01903898849347104,0.03407245432753083,0.023410032812535335,0.038641711990190654,0.02274005401216166,-0.002490585333854001,-0.024246263117639538,-0.18996125295025235,-0.25587743645201233,0.1595191153805036,-0.08580249957267322,0.01071416441716142,-0.0026310168700045674,-0.012667794978746115,0.02728444037116786,,,,,,,,,0.01623453448726917,0.0009692964652385258,0.08350416745936703,-0.4206807434577644,-0.0025801195167210874,-0.012554945190559346,-0.12419627706045597,0.1558124773136425,0.04805321747815821,-0.07881116688448317,0.19412776874342136,0.1977332346818971,0.1596625208291789,0.1997909906234142,0.20051927555188512,0.2517957605040304,0.26898047820073434,0.2151457796342034,0.23245275139310337,-0.34434046453360123,-0.35671393815035357,-0.27321459304153156,-0.3158751009714077,,
Mean wind direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mean wind speed,-0.2751365033061578,,1.0,-0.14882797782232576,-0.12479341853659828,-0.048162710969787484,-0.08818817934803257,-0.047521952654394045,0.09943901799116657,0.09900847950994036,-0.08845939668306052,-0.023833705265944156,-0.08427516733299084,-0.1022969411917467,-0.044460221752981796,-0.06544811830624772,,0.06497095775785229,0.0389756916354651,0.06078938416164298,0.025627585374974646,0.04885816035485175,0.03342203712254321,-0.026176286045482194,-0.025750091631991462,0.047798325220294445,0.022079634983863825,-0.119986976007848,-0.12809175079649154,-0.13549370421326726,-0.13110187795902878,0.0077430414817722705,0.1081610582227684,0.06366853771984468,0.07136852295626639,0.042866076478999524,-0.03983271644522864,0.16265850961314152,0.006285335327919672,0.050795302440483116,0.09957745464452536,-0.17336347367801916,-0.12146917643599908,0.04734088782084131,0.13553528756648991,0.1355061590117093,0.06090705533945702,0.1315490134630877,0.12700623432669317,0.11898262607378153,0.09415897106678467,0.13588282953314548,0.13352785653194835,0.0730516754753946,0.11088978485252698,0.032980010931827335,0.04907396922476998,-0.050124992029983745,0.05544845882991034,0.061531440818460806,0.06341186398043368,0.05928094010660964,0.06064809130468089,0.06585579953827932,0.06695895928169704,0.05707747965530088,0.057415265058616424,0.06324209397542406,0.06475932414876517,0.050861890801527664,0.06298519664462253,0.069024643803907,0.07082479964859725,0.04123990050234776,0.029030637183717633,0.015148700344747095,0.05951805317772976,0.0658366719593543,0.06786724981420184,0.007492557175477447,0.006192638336725275,0.01742876149811311,0.004395764069126407,0.0538955359517898,0.017303741344312652,0.03734144916368186,0.012459722901404865,0.0068853671458372415,0.005862455929532087,0.007219183080502482,0.006065936126013724,0.05593393154453461,0.007663187236997723,0.04267012751805855,0.007556483479560447,0.00854977260940973,0.0051575690796919855,0.00402345781707473,0.0057842680498291724,0.05689995925893671,0.005811347926093062,0.04550538891107242,0.008084086713695844,-0.00018727631779590716,0.004299785814552865,0.003543938364268588,0.004504113840731246,0.056799966136474055,0.003431238168015952,0.040017132766464555,0.0035115351901108343,0.019612871293563507,0.009631271546320676,0.023627823056359864,0.009142452275825597,0.012186485236970043,0.021516790785983717,0.015754392597145835,0.016057685767692623,-0.01939276694529023,0.04714970339146153,0.050229765979845284,0.0506490151851154,0.05032977409891169,0.05342524349774105,0.055918961650077516,0.05585015321207249,0.04822408986305824,0.04664547625254741,0.04959690848484672,0.0498100263507565,0.04370135757050207,0.055054650390005996,0.058080265439360866,0.05841862952685613,0.03711618138607952,0.029021757226430224,0.019962202624090816,0.052532629011869385,0.055792686800730074,0.05633342028360376,0.015836921713130024,0.018402517258563792,0.02811489022658986,0.016324879744103408,0.04745687869814451,0.029163116726743158,0.03649486664446873,0.025355029802238138,0.015641353586655988,0.01639784413831659,0.018132745442686872,0.015218640427303693,0.04749714362714343,0.018561166853105764,0.038295448577025666,0.018420990054272928,0.016673923610287633,0.016635593716621072,0.01619898566502097,0.014997398775755656,0.0481099589044043,0.017349395108560813,0.04015396347541456,0.018808532484448356,0.01282828127716812,0.01437024891500719,0.015034824344469446,0.014712945156880233,0.04676411420575881,0.015149228320070374,0.03493608821243634,0.014921782461386222,0.01598756450960904,0.016096427480851175,0.03205504450627462,0.015810396621373363,0.014274794078411123,0.031223548628587162,0.013181932602956168,0.02453307656958352,0.017923403746549615,-0.024950571388080083,0.009854423132176639,-0.1333592443889277,0.07092177956381561,0.06989322883404878,-0.06205270132384946,0.11884391084363453,-0.21047314489608746,-0.14759613158961388,0.07496499413576511,,,,,,,,,0.02496945531983007,0.00399634124350652,0.06395117987926889,0.13264459972067918,-0.20758240079287374,-0.14555057218268988,-0.016724297005698677,0.021398994418824275,-0.07207692981805529,0.06628182198359639,-0.00877187564093117,-0.01533407908679329,0.0035715736453074,-0.025025100374469998,-0.035138656992199334,-0.05919126921168583,-0.05115907885951692,-0.027149688958299917,-0.0409817297624084,0.08380018979374751,0.060084269092987926,0.040895319905932856,0.05990662163803867,,
Relative humidity (%),-0.35612096612583877,,-0.14882797782232576,1.0,0.9620093253683334,0.7050874731610064,0.9067027826041961,0.8417373655011153,0.7077967154536504,0.7307163477109924,0.9209775156728517,0.8432130028698545,-0.5129720194179476,-0.5577309271759282,-0.2520219017562153,-0.37787560568223416,,-0.42227311694471403,-0.4361420552306671,-0.414490061137481,-0.3753729161590583,-0.39760079449351216,-0.37493432596483073,-0.29540554891136717,-0.29851681342069675,-0.3967067201774809,-0.360708772271939,-0.5077232437899608,-0.5095246115017057,-0.2978960361445736,-0.3935950971042406,-0.4272606553225192,-0.4709864392450307,-0.19435111210379277,0.08685121827230093,-0.4957250788746153,-0.2470017515078992,-0.11188240372598597,0.01308095647512223,-0.3210243987388217,0.39329819750987427,0.19652275350567183,0.21118312245476692,-0.387924741489601,0.5544257633035916,0.5477704247452132,0.39730816298001426,0.5363776211459812,0.5243808250993811,0.5723703975502247,0.5774934698441492,0.5545253618749412,0.5585610449483726,0.26580807853447175,0.32145282149424526,0.1670052038098431,0.21219203279662385,0.08472703195721591,-0.04247519375851861,-0.05429257937581079,-0.060914309428002265,-0.07317792094095313,-0.04812258822428322,-0.06001263433837097,-0.0668508116498128,-0.0738785441406498,-0.044368251648729415,-0.05580282415161102,-0.06195372262521501,-0.06870536642526462,-0.04985709673233097,-0.06232188581446397,-0.06960125370443863,-0.058125999235797,-0.043069652053579106,-0.024636074419653667,-0.0552892462061672,-0.06812962936019783,-0.07581234477414922,-0.0042299478289247,-0.0024601227837206187,-0.0036652207041126534,-0.0006866158616928267,-0.07105539526854755,-0.002651957771383903,-0.05262774407048176,-0.00024046370948254328,-0.006699099458251294,0.01234622932405779,0.01147822291382474,0.015291458622460457,-0.07221916785843635,0.012582964675101393,-0.0578277905696085,0.011269548128648832,-0.013849666622320306,0.013316092568251971,0.01428442272667708,0.016006601939097555,-0.0736701874303921,0.015524206615369062,-0.06270655033068744,0.01213146576681802,0.013381680027664392,0.02235677806270343,0.020097907659707915,0.022375321327245203,-0.07151510913639411,0.021149600519320383,-0.04889395333810937,0.021311068607411842,-0.02931634726151949,-0.013018129062510495,-0.022633366071816312,-0.004593514675469171,-0.034129961348543215,-0.017790051682461217,-0.038923358124788435,-0.014228483953346107,0.12319959845336838,0.02984557599351529,0.023138562600862948,0.019811913159893533,0.022188961536799362,0.03375036954562675,0.027090744099079307,0.02366581375572761,0.02252845039532331,0.01775644928842041,0.011307578614956447,0.008283523216620917,0.02651193610524763,0.031049258083908245,0.02391344839620067,0.02009374532353583,0.0338415298163265,0.04392211237135609,0.0560042018090418,0.026030626211330118,0.018700664624401935,0.014676593741494671,0.06992581238401116,0.057775759532618536,0.06412321750572822,0.04948975082729377,0.022458106511209986,0.06346660366757556,0.03470800305470651,0.06392545553670186,0.06787447403324857,0.07338328455676423,0.07661154977426018,0.07111647570984483,0.023780165503879767,0.07657500067091928,0.0343704253401935,0.07507079594377007,0.06180358044930257,0.07429447905267553,0.07822058664554955,0.07205028988595588,0.022668320020426663,0.07817744498739472,0.030667313554707813,0.07555710440938249,0.07758770589178937,0.08204192796613119,0.08017351231835128,0.08091634881491298,0.0261732857987581,0.08083020241084565,0.04276058722778937,0.08108203323039134,-0.008471947463404251,-0.013530452697995746,-0.01605835895797025,-0.009213007682510276,-0.028761970538349838,-0.013347692152621373,-0.026082794651108125,-0.011330238133325307,-0.0106636474648465,-0.013261184552360755,0.040938395002899884,0.15092347682632878,0.48484892460882295,-0.2911365586657157,0.39138451276554376,-0.2119678793545006,0.23879248452139143,0.2566396995556175,-0.14057965536827557,,,,,,,,,-0.018697466648483697,0.008317132362697087,-0.4139033862651569,0.5396728571956746,0.23548311433204808,0.25307806813848904,0.1914103764143244,-0.36970544466027894,-0.18556473669122903,0.3586842674585558,-0.3693107249071412,-0.36659039132531673,-0.2374646281859175,-0.3519061180583905,-0.33562192164541566,-0.3830507452377062,-0.3994895135347071,-0.37928094831966525,-0.3837458939310228,0.42323655127862964,0.468765814949551,0.36226931268301277,0.40339474777758005,,
Relative humidity (%)_lag_1h,-0.35662658445614204,,-0.12479341853659828,0.9620093253683334,1.0,0.6992051702467852,0.9620076814600863,0.9067002156642042,0.7681038794165884,0.7462256240565085,0.9747487095277183,0.9094291725557695,-0.5152188612748858,-0.5680474901380301,-0.23971099728803644,-0.3712494034457253,,-0.4108307904961451,-0.4210904244274814,-0.4222091274403256,-0.3700997160455662,-0.4144241423575261,-0.39753263732286814,-0.3149087576657286,-0.3004891631724035,-0.4124589837528002,-0.382629922206822,-0.5038996022521008,-0.5162704720782587,-0.2688604484125024,-0.3753368153683686,-0.413664046103636,-0.4862246597372437,-0.18931636367709498,0.09152055434699184,-0.4870836578709991,-0.24290341109660907,-0.10648052464809026,0.013088188695863688,-0.3122806945398551,0.39284058663717425,0.13502930728783447,0.25490274607312474,-0.3745363354267269,0.5537661207664001,0.554401620889118,0.40698246564702123,0.5477458245038858,0.5363522418539481,0.577857512594427,0.5852678882363539,0.5648583327003756,0.5678803511283461,0.26490580972400696,0.3243171380907939,0.1626494325274518,0.20939682746389965,0.07319324072286068,-0.02644895693131966,-0.04244755588913452,-0.05426666536785734,-0.06658549418492828,-0.032173664873528345,-0.048100496042968205,-0.05999282539077597,-0.0731575701150063,-0.028616950874010852,-0.04434480318466413,-0.05578165050039827,-0.07385706605730451,-0.03325876060847956,-0.049830474116533734,-0.062297156183580595,-0.06868242176321271,-0.058102521548778416,-0.043045299821498975,-0.03829994833567235,-0.055263026027692355,-0.06810716421363046,-0.010778266126897668,-0.0025241756648414445,-0.002456626114380606,-0.0007787424651576471,-0.06976672169704189,-0.0019340492851226427,-0.057592020506985024,-0.00010809614802264334,-0.019837176390253487,0.012282254966653626,0.01119909535403635,0.015259270443958762,-0.07149724321180723,0.012503376476488238,-0.06490300063777234,0.011308806059432313,-0.030985802766269444,0.013238722244973185,0.013407727680679412,0.015983951046363215,-0.07295285390735345,0.015068012702883443,-0.07042585766473018,0.012162342557023418,0.005892454505121735,0.022391455967049004,0.020134924672412673,0.02239943010640291,-0.07141382376028556,0.021172984796793602,-0.05662643154261245,0.02135793357330019,-0.03197728271215693,-0.013157036209425755,-0.021744372475448446,-0.004682299851022317,-0.026978284845438034,-0.01756730546150064,-0.034673478607683016,-0.01421257546723143,0.11687897666612837,0.039330238753125024,0.02984812600834634,0.023137953035913147,0.025471869282233647,0.04306180653526163,0.03374927883975773,0.027086332234477293,0.022183936916163268,0.027030017704456753,0.01775068858557222,0.01129778616873395,0.022523927073172613,0.04087339600826907,0.031052683890865865,0.023913863857706292,0.026508786582664062,0.033838896875270495,0.043920819441842056,0.036057857273452114,0.02603312070327601,0.018698811959183163,0.06477968068021608,0.057719351007645046,0.06502852248429838,0.049432677840179344,0.022271522171485564,0.06400147491635272,0.030136027948017195,0.0640388631007681,0.05958847149338381,0.07339564690053837,0.07653973293375665,0.07114527063012145,0.02342970914008737,0.07660583960705744,0.029247684550402546,0.07516276350986183,0.050864799946646166,0.07430407514424876,0.07780233436816185,0.07210187937936337,0.022320549416668365,0.0779927854921086,0.025136716017709494,0.07563938723798322,0.07407023511139853,0.08213184725691489,0.08027620947440398,0.08101119702279713,0.02565423942425957,0.08092894883358738,0.03814915731313863,0.08118344787112139,-0.013020221361702018,-0.013776902608798287,-0.015142163108626651,-0.0093566030681803,-0.025822220171323153,-0.013174343103396364,-0.026088339267551983,-0.011365880115691096,-0.009727458590144022,-0.01583893761164055,0.04006339116528251,0.1508947152349866,0.4849608174772008,-0.2909154961982199,0.3812064353837358,-0.24758979962513503,0.16405708851922607,0.3097620096075986,-0.16065858715984077,,,,,,,,,-0.01887800404457875,0.008321685458527716,-0.4026791190136027,0.5390322745136698,0.1617857764418578,0.3054642966683232,0.19157323467513862,-0.3694633812182832,-0.18610753370088698,0.35887690139384165,-0.353223128974468,-0.3692427728394407,-0.24176327986821847,-0.366558493255319,-0.35195617411251623,-0.39685387428733016,-0.4077392230869622,-0.39138267855516407,-0.3983366069601265,0.4391276981593849,0.47854856035372484,0.3761705125452989,0.42227339985635853,,
Relative humidity (%)_lag_24h,-0.31748950407811866,,-0.048162710969787484,0.7050874731610064,0.6992051702467852,1.0,0.6786218654229447,0.6462106354851509,0.5822602277926059,0.7460277677882625,0.6877292356608545,0.6513968765842577,-0.432988665086943,-0.5621461317771308,-0.226899330109448,-0.3257405125374327,,-0.4010932445580066,-0.3940921800654465,-0.3971669000355479,-0.42151099005028375,-0.38583092358405446,-0.3684475811492557,-0.2960713654923242,-0.30771442724694364,-0.3848077713808495,-0.3556778328598295,-0.463215352016574,-0.5137571786061865,-0.2895502853768511,-0.35832498407176155,-0.39510841670228913,-0.4534536151092066,-0.1816657459340014,0.10093541746586362,-0.4822582258798514,-0.24403434335435764,-0.09277562101002002,0.013124664868718125,-0.3045275465451639,0.2954400069649501,0.19659035384623622,0.21121364954780228,-0.32479564001433975,0.41213442743548434,0.4102757201741469,0.5540858873783767,0.4086994471782718,0.4099894798026594,0.5020262345762202,0.5922301012096236,0.42366376361769614,0.4452445409353286,0.14151294791976846,0.2028215477957602,0.08423615765891061,0.10852289049257671,0.08387223104911834,-0.04228026261258233,-0.053877399510291184,-0.06026430927751741,-0.07302064629200365,-0.0544331012568287,-0.06630292661389312,-0.07287632962310923,-0.07400195063006071,-0.04237211065904269,-0.0537817159855703,-0.0599015009907352,-0.06906990122978424,-0.04777606483425333,-0.059670216060544755,-0.06650614782460387,-0.058682479618486195,-0.04370406422618524,-0.025298984608801547,-0.04953140773339189,-0.06200550546714774,-0.06929184791298962,-0.0032191706255242456,-0.003231459285795526,-0.00578682292231776,-0.0012900926101620924,-0.07096978442076883,-0.003872793558295955,-0.05242600828845092,-0.0005774082415367864,-0.00710080408108146,0.011353762173989906,0.009404878876848585,0.015067020554935766,-0.0723104108873759,0.010741014735035342,-0.05814179064623596,0.011978399078007003,-0.014396488861706207,0.011816502390166225,0.011196550788202845,0.015523628644574369,-0.07377535581287135,0.01397282356108071,-0.0630784010420669,0.016569752151642872,0.01168503178235383,0.0220626147786939,0.01813077125387304,0.022256278147487717,-0.07178473674907575,0.019856511265803876,-0.049664451044321274,0.020947480282873687,-0.025521476805825782,-0.01434945689136933,-0.023485386739558387,-0.004665536748940211,-0.03223447296073236,-0.020668979276469,-0.03672277125215459,-0.01640413968080759,0.1240368603960341,0.03098104788790157,0.024467466878003084,0.021315027477916658,0.022741193560065792,0.03205167764112016,0.02546613824719224,0.022171523505937454,0.02292313242955729,0.020544799018198123,0.01402707412661085,0.011003881647683539,0.026842154825611426,0.03378533359691486,0.02711212408273479,0.02368221507028089,0.034181960094234916,0.04434815206186125,0.0565347586128903,0.031061053545771496,0.023906377362737936,0.02007436182806289,0.07152155209926603,0.057734386652431864,0.06403642463157641,0.05056058666402066,0.023047202679047574,0.06380186958394878,0.03552303101625297,0.06508773018816494,0.06858006345606665,0.07399887069855822,0.07674661227696694,0.07217282410061623,0.024213337208893956,0.07695335319216132,0.034826576942391795,0.0770078786268649,0.062454915203482744,0.0747400588824345,0.0777120612425965,0.07292764095603517,0.023069228031831642,0.0787294943997265,0.03105246996100861,0.07961358687258972,0.07773933822055436,0.0831181284016701,0.08042366831450704,0.08228547973329182,0.02647856115525377,0.08152971045082431,0.04301257157368439,0.08217351445152972,-0.004622290272411559,-0.0159822782325364,-0.016058667286436193,-0.009168881210909125,-0.026219790186147895,-0.01610374003705741,-0.02380703490221173,-0.013497129340988196,0.0017956807184097698,-0.04241068749637005,0.015372892555625075,0.14901245767970916,0.4892988139363769,-0.2828758380265666,0.37822044990426135,-0.21216818701880139,0.23879970447201646,0.2566738528842512,-0.13374367114397656,,,,,,,,,-0.0236803477620983,0.00834382955495885,-0.3930720215669365,0.40181850924153056,0.23550223200062406,0.2531132950519864,0.19368361911678322,-0.36366056172678657,-0.19648593512920282,0.36262870572493144,-0.24200185872821717,-0.2422056988958603,-0.36988735107861836,-0.23953220419147217,-0.23740776505676758,-0.31305309231314643,-0.4098941447561546,-0.25877724893551646,-0.2774199217387397,0.3193758836896665,0.45750896635140176,0.2240106751254931,0.2629880617678394,,
